"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
569.755789736286,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
677.152160156053,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
523.00226642075,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
807.709208978573,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
820.430153120309,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
644.428778172936,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
810.43617659458,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
605.101331882412,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
382.961652365979,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
733.471921122167,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
459.314189253142,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
474.073440207867,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
103.251136374893,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
906.301309180679,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
831.873810732737,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
194.699407094391,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
904.162205175962,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
600.701850465965,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
923.30436986615,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
974.069712589961,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
807.842762253946,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
694.977996930014,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
879.804922497598,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
781.266323563876,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
178.857600981835,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
698.540531230858,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
774.412025986239,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
934.06495014648,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
531.399952576961,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
267.408071643906,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
385.783251807792,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
773.614170074463,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
442.274560025195,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
706.331273061922,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
173.380802509142,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
768.024867226835,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
949.893365347991,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
710.337749711238,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
703.572242612718,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
793.480389226461,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
520.474428716348,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
441.293864540756,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
303.536387527594,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
304.363503548084,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
467.505807760404,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
358.045434839791,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
746.859609347535,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
267.270121293608,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
980.492917023599,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
268.893858059542,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
864.415015833685,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
853.154181258054,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
547.456085689133,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
203.956619776087,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
447.507950562984,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
777.447527518729,1243.41,63.8,238.52,368.93,282.32,908.68,1208.05,1395.11
