"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
308.719696790678,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
176.902698770165,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
902.917253170395,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
220.777913836297,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
204.477302772226,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
309.637966244482,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
901.776087999111,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
564.511653397931,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
677.562552908668,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
975.310816971818,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
115.130059820833,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
774.239123003324,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
821.383620942244,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
566.336184546351,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
315.118450121954,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
677.306571436813,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
334.311499855481,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
820.570104519604,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
977.841560174245,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
127.879059255589,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
920.797156781191,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
294.030228233431,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
736.663058636012,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
714.66736814403,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
407.015891453717,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
804.4295078828,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
241.618906121235,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
622.229341332568,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
393.235581925837,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
194.935175878229,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
881.19916971284,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
922.215113078011,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
229.915205493569,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
444.121832802426,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
120.964709067252,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
626.387786140898,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
179.552475293167,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
939.69790746877,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
145.353525221813,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
996.200469912263,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
360.349145428045,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
880.617761368398,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
110.873651733156,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
733.796033498133,174.96,9.82,31.69,48.45,37.25,123.85,169.38,199.48
