"ecolilevel","sdnoboiling","sdlabboiling","sdgoodboiling","sdineffectiveboiling","sdmoderateboiling","sdworseboiling","sdbadzeroboiling","sdnegativeboiling"
409.50104108965,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
660.37968017906,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
214.730893008644,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
844.306170746684,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
968.738341190387,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
671.342815178912,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
891.278857907047,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
327.82122365036,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
974.184225339908,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
300.546128122136,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
425.732167820446,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
466.207791954279,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
703.714392235503,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
891.256682474632,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
738.749759646831,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
670.305315648671,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
765.163099447498,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
965.812894840958,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
775.118473728653,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
174.769895558013,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
678.479413674213,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
249.801984168123,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
775.816930043278,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
289.319484692067,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
942.552237248514,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
328.638749287697,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
631.434169440065,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
542.225976997288,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
846.339623132022,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
601.67110689939,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
825.954306961736,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
312.510204366175,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
688.825936309993,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
455.384612540016,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
663.769810503349,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
554.247536513489,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
495.123246141942,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
732.332729998278,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
268.636284330394,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
882.08620480122,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
167.392380810576,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
665.446146181785,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
263.760676120408,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
393.638487280579,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
869.1289348891,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
422.315517526818,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
401.945530312834,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
820.163956670091,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
126.248060942395,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
425.62077679066,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
595.840445098933,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
701.881608643802,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
743.193379892269,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
745.721589339664,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
911.661665230757,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
433.745029857848,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
931.849476818461,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
118.281616752967,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
116.365931961918,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
256.769000458997,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
674.01937561715,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
585.334724154091,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
733.838017850416,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
325.620399005711,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
529.419899733039,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
152.307469806634,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
285.779520172626,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
145.591599607607,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
394.923893966246,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
516.370378322434,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
386.683120611357,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
649.869601510465,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
653.523259312613,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
881.282438887516,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
757.484442943241,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
734.430354517885,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
257.372592608444,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
362.832644198555,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
150.072305821581,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
234.161150564905,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
141.769886970753,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
787.45737512596,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
265.178666326217,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
302.845927454997,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
609.562350997701,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
982.770781426691,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
287.238684891956,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
454.481989572989,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
744.837232433492,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
666.48454995174,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
207.39874304668,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
391.151263335487,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
867.937325282022,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
540.984516361728,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
916.180983317783,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
227.273572360864,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
268.661454428919,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
101.104468781734,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
293.621298800223,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
760.41103445366,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
913.850343968486,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
385.301899680868,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
396.729953297414,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
691.772097284207,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
949.764238451608,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
873.819810065208,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
109.873503373237,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
233.585007323651,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
387.475841404404,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
133.035396848107,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
490.636090103304,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
398.524337051902,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
461.47932803561,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
941.458322788589,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
334.548016102286,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
649.971091534011,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
758.490145888645,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
777.74793939502,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
409.254001125228,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
430.272223975509,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
149.264284748351,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
289.782042657025,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
679.706962414319,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
581.594163682545,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
646.054315882968,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
866.602240252541,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
628.045119389193,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
513.848108390346,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
213.466971226037,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
303.497378584463,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
904.320936713135,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
182.559227863559,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
349.473292375915,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
158.177567761624,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
265.275396951009,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
457.080406536115,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
267.86180175934,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
945.113660550909,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
675.811395580182,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
795.644301424501,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
342.796830701875,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
355.855322296033,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
851.96425077389,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
686.971672629472,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
601.39356579911,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
985.362550344085,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
630.173860639334,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
172.307805081364,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
143.373042864027,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
636.680662871804,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
490.843773034168,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
576.578637354309,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
522.860129147535,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
850.345662522828,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
475.755679399474,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
788.216508437181,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
681.333013782743,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
450.543773602927,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
505.354646921856,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
715.894124627812,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
239.87196146138,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
142.563331155572,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
893.325667085126,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
368.047536336118,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
790.298971452285,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
785.929234080249,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
569.296181016136,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
678.815039826557,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
150.651421541581,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
807.451418399345,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
832.217118108412,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
910.668745137053,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
788.848195858765,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
188.660825418774,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
507.066220319597,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
626.137092587538,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
786.239531264175,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
499.361026891507,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
182.891860605683,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
115.592437565792,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
947.712680340512,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
880.527337187668,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
264.521969141206,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
549.929889837746,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
975.774218265899,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
182.933884309139,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
305.925636890344,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
147.404027549317,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
701.342814479722,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
264.833661617246,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
791.79060088913,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
860.059219033225,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
557.196445999667,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
937.064711185638,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
404.591624361463,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
187.47732299054,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
879.865534815937,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
926.221984076314,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
604.274178394582,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
814.132143396186,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
626.935367756756,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
823.280307908077,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
615.755681788083,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
888.248920797836,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
386.473127682926,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
924.700948010432,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
706.466147113359,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
250.535289923195,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
911.191603541374,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
440.400103541557,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
879.901333080139,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
191.070736031048,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
231.375962888822,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
707.59384874138,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
562.135253448971,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
602.815838584676,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
197.975646542851,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
408.254176156595,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
980.719691552687,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
608.120958147105,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
453.39040541416,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
515.228670398006,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
395.958100975491,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
921.18146514846,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
923.645658401074,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
524.248567878501,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
465.303557263687,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
149.653466800228,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
741.454956645146,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
433.863212941913,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
314.378267121501,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
855.928954269504,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
510.017046919558,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
787.107666695956,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
924.608604832087,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
726.008606794057,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
625.993972372264,188.24,23.52,93.89,122.27,104.36,180.2,188.02,187.25
