"ecolilevel","sdnoboiling","sdlabboiling","sdgoodboiling","sdineffectiveboiling","sdmoderateboiling","sdworseboiling","sdbadzeroboiling","sdnegativeboiling"
479.355289621744,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
317.108246358112,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
422.416205037618,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
248.313687022077,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
967.870400421321,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
475.226957042469,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
907.219440277433,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
439.200718728825,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
877.906164780958,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
164.731293965131,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
559.584713885561,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
615.04515764094,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
243.44043213781,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
953.451337843202,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
773.399642132688,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
772.120594010456,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
102.477902366314,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
553.787863743026,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
102.631587952841,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
326.985248801764,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
346.626653657295,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
125.774097416783,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
582.072629359085,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
955.180909169605,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
914.563830337953,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
459.074355786201,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
413.693756583147,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
285.339559618616,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
397.201998871984,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
430.458931684727,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
130.827269211877,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
103.141074075131,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
434.858498920221,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
985.636368153617,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
531.693882394116,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
288.913619626779,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
842.058139974717,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
616.409410889959,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
550.847256726352,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
703.967461929889,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
305.245018378599,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
131.258149482775,660.96,72.44,316.33,406.54,350.34,590.73,654.27,688.37
