"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
387.475841404404,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
133.035396848107,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
490.636090103304,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
398.524337051902,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
461.47932803561,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
941.458322788589,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
334.548016102286,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
649.971091534011,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
758.490145888645,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
777.74793939502,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
409.254001125228,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
430.272223975509,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
149.264284748351,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
289.782042657025,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
679.706962414319,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
581.594163682545,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
646.054315882968,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
866.602240252541,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
628.045119389193,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
513.848108390346,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
213.466971226037,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
303.497378584463,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
904.320936713135,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
182.559227863559,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
349.473292375915,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
158.177567761624,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
265.275396951009,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
457.080406536115,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
267.86180175934,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
945.113660550909,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
675.811395580182,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
795.644301424501,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
342.796830701875,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
355.855322296033,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
851.96425077389,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
686.971672629472,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
601.39356579911,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
985.362550344085,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
630.173860639334,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
172.307805081364,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
143.373042864027,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
636.680662871804,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
490.843773034168,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
576.578637354309,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
522.860129147535,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
850.345662522828,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
475.755679399474,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
788.216508437181,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
681.333013782743,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
450.543773602927,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
505.354646921856,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
715.894124627812,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
239.87196146138,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
142.563331155572,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
893.325667085126,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
368.047536336118,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
790.298971452285,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
785.929234080249,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
569.296181016136,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
678.815039826557,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
150.651421541581,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
807.451418399345,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
832.217118108412,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
910.668745137053,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
788.848195858765,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
