sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
711,power2,STROKE,AllAge,1.420476785,0.008318513,1.280159574,7.803796157,-4200.747179,-4194.525787
712,power2,STROKE,AllAge,1.345742035,0.030125732,0.796801739,6.596106483,-4186.870044,-4180.648651
713,power2,STROKE,AllAge,1.318598783,0.006050949,1.275946491,8.391445588,-4202.233974,-4196.012582
714,power2,STROKE,AllAge,1.397716302,0.021559502,0.52035236,6.692577333,-4154.723975,-4148.502582
715,power2,STROKE,AllAge,1.079621172,0.002837605,1.861562957,8.732029219,-4244.005804,-4237.784412
716,power2,STROKE,AllAge,1.224594865,0.001740508,1.852440032,6.06055223,-4208.159257,-4201.937865
717,power2,STROKE,AllAge,1.293884592,0.013062105,1.195943382,7.789660633,-4225.687811,-4219.466419
718,power2,STROKE,AllAge,1.205267437,0.005606179,1.289528937,6.354959875,-4255.673645,-4249.452253
719,power2,STROKE,AllAge,1.109239546,0.002861287,1.732827943,8.554489054,-4227.445349,-4221.223957
720,power2,STROKE,AllAge,1.471180738,0.00424189,1.472222418,6.362248075,-4182.0792,-4175.857808
721,power2,STROKE,AllAge,1.65352506,0.01349024,0.494074094,7.866499051,-4205.205436,-4198.984043
722,power2,STROKE,AllAge,1.376882497,0.043855418,0.44725697,7.376324028,-4202.837433,-4196.616041
723,power2,STROKE,AllAge,1.357532197,0.009887229,1.335752792,8.520576671,-4207.28033,-4201.058938
724,power2,STROKE,AllAge,1.210824106,0.009280856,1.11843423,8.431625774,-4274.068689,-4267.847297
725,power2,STROKE,AllAge,1.41431366,0.007568968,1.356073168,8.667799727,-4179.499512,-4173.27812
726,power2,STROKE,AllAge,1.306099499,0.021728515,0.901037017,8.487652314,-4269.802909,-4263.581517
727,power2,STROKE,AllAge,1.120189218,0.009251507,1.343168574,6.246394413,-4215.392877,-4209.171485
728,power2,STROKE,AllAge,1.521394633,0.03342632,0.463068399,6.104904952,-4199.012628,-4192.791236
729,power2,STROKE,AllAge,1.47012408,0.056650155,0.390686972,7.142688232,-4184.537268,-4178.315876
730,power2,STROKE,AllAge,1.526133395,0.00134039,1.902316457,6.832973311,-4211.446502,-4205.22511
731,power2,STROKE,AllAge,1.320221389,0.01108712,1.085640043,8.742418428,-4261.030297,-4254.808904
732,power2,STROKE,AllAge,1.250014186,0.015583242,1.033212109,6.177146462,-4233.61399,-4227.392598
733,power2,STROKE,AllAge,1.353398085,0.028657644,0.52604141,8.781317488,-4219.631748,-4213.410355
734,power2,STROKE,AllAge,1.231275444,0.010517301,1.076377778,7.584552632,-4258.260913,-4252.039521
735,power2,STROKE,AllAge,1.411045825,0.035261717,0.441143964,6.037341571,-4236.380131,-4230.158739
736,power2,STROKE,AllAge,1.131331202,0.007770258,1.385855604,6.478582285,-4133.715795,-4127.494403
737,power2,STROKE,AllAge,1.135583534,0.009964048,1.526764049,6.693318912,-4221.526614,-4215.305221
738,power2,STROKE,AllAge,1.147663632,0.004137854,1.666178709,8.563350103,-4196.588675,-4190.367282
739,power2,STROKE,AllAge,1.224267767,0.036965158,0.547658992,8.486237543,-4227.155524,-4220.934132
740,power2,STROKE,AllAge,1.175757748,0.015705947,0.976226823,6.646284067,-4195.306081,-4189.084689
741,power2,STROKE,AllAge,1.697718891,0.03796434,0.419564749,7.640945462,-4240.111849,-4233.890456
742,power2,STROKE,AllAge,1.325241286,0.001451055,1.821714592,5.971542178,-4220.673947,-4214.452555
743,power2,STROKE,AllAge,1.193617033,0.005131966,1.5991535,6.880610654,-4207.44068,-4201.219288
744,power2,STROKE,AllAge,1.18860099,0.009186813,1.43066132,8.797028765,-4229.773064,-4223.551672
745,power2,STROKE,AllAge,1.169361453,0.008787638,1.276223641,8.341795409,-4231.14863,-4224.927238
746,power2,STROKE,AllAge,1.521438806,0.017223171,0.483939808,8.443636448,-4249.590885,-4243.369493
747,power2,STROKE,AllAge,1.192960416,0.006203255,1.342894967,6.456304425,-4184.994176,-4178.772784
748,power2,STROKE,AllAge,1.112621185,0.002752607,1.616276102,8.778026095,-4219.079287,-4212.857894
749,power2,STROKE,AllAge,1.421527705,0.016337804,0.860016731,8.625100104,-4245.844671,-4239.623279
750,power2,STROKE,AllAge,1.339524588,0.003188113,1.497725907,8.19493048,-4191.079776,-4184.858384
751,power2,STROKE,AllAge,0.98844001,0.000975238,2.158748304,7.316891982,-4198.070167,-4191.848775
752,power2,STROKE,AllAge,1.174427852,0.00484341,1.572158279,7.367526376,-4237.534163,-4231.312771
753,power2,STROKE,AllAge,1.880497139,0.020537511,0.429117511,8.085268186,-4229.116365,-4222.894973
754,power2,STROKE,AllAge,1.326825301,0.002678916,1.578017745,7.746903884,-4245.234138,-4239.012746
755,power2,STROKE,AllAge,1.366988527,0.01065008,1.079700147,7.574391288,-4175.049015,-4168.827623
756,power2,STROKE,AllAge,1.26157267,0.00484963,1.645474418,8.302851016,-4205.867722,-4199.64633
757,power2,STROKE,AllAge,1.178905063,0.005439257,1.452670636,6.101410649,-4199.613823,-4193.392431
758,power2,STROKE,AllAge,1.237067579,0.001116177,2.103129356,8.186031782,-4221.802997,-4215.581605
759,power2,STROKE,AllAge,1.269823087,0.022599952,0.849908153,8.586374674,-4262.441649,-4256.220257
760,power2,STROKE,AllAge,1.258747121,0.003374047,1.718332371,6.573507403,-4221.8201,-4215.598708
761,power2,STROKE,AllAge,1.767845619,0.036098251,0.398411486,6.991089396,-4281.740415,-4275.519023
762,power2,STROKE,AllAge,1.268290461,0.010948488,1.148038658,8.075551867,-4268.530661,-4262.309269
763,power2,STROKE,AllAge,1.242733908,0.026454161,0.71132873,8.777174851,-4243.494274,-4237.272882
764,power2,STROKE,AllAge,1.236595931,0.000932262,2.069161203,6.353014865,-4210.689735,-4204.468343
765,power2,STROKE,AllAge,1.808411788,0.026157978,0.433792151,7.655432079,-4233.740806,-4227.519413
766,power2,STROKE,AllAge,1.268966333,0.012747023,0.990361528,7.281911219,-4233.350916,-4227.129524
767,power2,STROKE,AllAge,1.020177504,0.022206362,1.03934698,6.351299955,-4231.372365,-4225.150973
768,power2,STROKE,AllAge,1.25654608,0.005755444,1.46451183,5.897966959,-4209.698683,-4203.477291
769,power2,STROKE,AllAge,1.259275029,0.035531742,0.505637817,8.463605737,-4215.735037,-4209.513644
770,power2,STROKE,AllAge,1.316096793,0.037540176,0.442760541,7.319568085,-4261.178087,-4254.956694
771,power2,STROKE,AllAge,1.300287517,0.004075857,1.498898337,5.981830094,-4202.602507,-4196.381115
772,power2,STROKE,AllAge,1.333243765,0.00204832,1.663261181,7.838157046,-4228.574028,-4222.352636
773,power2,STROKE,AllAge,1.200611065,0.021627818,0.939538882,8.593432153,-4265.281243,-4259.059851
774,power2,STROKE,AllAge,1.399358133,0.013610218,0.961472847,6.726953363,-4186.425978,-4180.204586
775,power2,STROKE,AllAge,1.196739883,0.008789945,1.371697853,7.187187584,-4224.642703,-4218.421311
776,power2,STROKE,AllAge,1.269405431,0.019649246,0.95524685,7.085083923,-4160.353718,-4154.132326
777,power2,STROKE,AllAge,1.563542798,0.010940097,0.597590627,7.944493909,-4231.253559,-4225.032166
778,power2,STROKE,AllAge,1.173819176,0.009227319,1.412602286,7.972524297,-4228.1468,-4221.925408
779,power2,STROKE,AllAge,1.350021841,0.005367543,1.250237544,6.513883596,-4202.777241,-4196.555848
780,power2,STROKE,AllAge,1.25534796,0.017832891,1.00397809,7.583763578,-4177.448887,-4171.227495
781,power2,STROKE,AllAge,1.08542033,0.001093092,2.064085004,6.548524905,-4235.445097,-4229.223704
782,power2,STROKE,AllAge,1.418854509,0.006948565,1.339476147,6.930473322,-4168.501027,-4162.279635
783,power2,STROKE,AllAge,1.118624181,0.004585016,1.729643683,8.753129092,-4227.066288,-4220.844896
784,power2,STROKE,AllAge,1.444874028,0.005541186,1.209593504,6.806682224,-4245.394514,-4239.173121
785,power2,STROKE,AllAge,1.011400936,0.003036605,1.788538932,7.306220019,-4196.172704,-4189.951312
786,power2,STROKE,AllAge,1.722074746,0.029716221,0.439689387,8.332544582,-4218.345587,-4212.124195
787,power2,STROKE,AllAge,1.149065397,0.014806219,1.141260124,8.458319675,-4247.307061,-4241.085669
788,power2,STROKE,AllAge,1.367501434,0.002734906,1.60788822,7.045923739,-4220.625263,-4214.403871
789,power2,STROKE,AllAge,1.156548822,0.002332437,1.778001591,8.439322859,-4180.345588,-4174.124196
790,power2,STROKE,AllAge,1.418545785,0.011411163,1.207798841,7.707759798,-4218.551871,-4212.330479
791,power2,STROKE,AllAge,1.124356361,0.019961527,1.014870531,7.203696585,-4202.758454,-4196.537062
792,power2,STROKE,AllAge,1.032353809,0.005497917,1.641594083,7.983227405,-4232.188839,-4225.967447
793,power2,STROKE,AllAge,1.333938828,0.010004839,1.049448286,7.621455214,-4212.555832,-4206.33444
794,power2,STROKE,AllAge,1.343964033,0.009121925,1.220802435,6.452083983,-4201.592833,-4195.371441
795,power2,STROKE,AllAge,1.336178883,0.007144855,1.360978769,7.210804366,-4200.5192,-4194.297808
796,power2,STROKE,AllAge,1.311968057,0.00273693,1.676439754,7.271772965,-4238.208144,-4231.986751
797,power2,STROKE,AllAge,1.271356699,0.005943859,1.460295605,7.997272472,-4218.093472,-4211.87208
798,power2,STROKE,AllAge,1.393175404,0.037777346,0.425826571,7.397461581,-4251.333392,-4245.112
799,power2,STROKE,AllAge,1.189776433,0.004976454,1.603298227,5.890174045,-4189.788336,-4183.566944
800,power2,STROKE,AllAge,1.213362464,0.031759642,0.483150799,5.864065514,-4191.253063,-4185.031671
801,power2,STROKE,AllAge,1.273505921,0.003889779,1.342849993,6.560362851,-4229.352097,-4223.130705
802,power2,STROKE,AllAge,1.158726315,0.003499159,1.748731356,7.034307118,-4221.882606,-4215.661213
803,power2,STROKE,AllAge,1.266307398,0.002730851,1.619834112,6.995234269,-4227.718699,-4221.497307
804,power2,STROKE,AllAge,1.14365605,0.007181426,1.168516521,6.570392326,-4179.13959,-4172.918198
805,power2,STROKE,AllAge,1.181400003,0.005434472,1.349505197,6.450695995,-4231.778442,-4225.557049
806,power2,STROKE,AllAge,1.090631319,0.013078116,1.085980618,8.318476179,-4162.777401,-4156.556008
807,power2,STROKE,AllAge,1.309513511,0.015406554,0.763928996,8.653591404,-4216.030368,-4209.808976
808,power2,STROKE,AllAge,1.513644501,0.03679844,0.449535381,6.224124934,-4181.119994,-4174.898601
809,power2,STROKE,AllAge,1.670150092,0.034776896,0.378981219,7.532047411,-4208.870806,-4202.649414
810,power2,STROKE,AllAge,2.056600648,0.017755282,0.418850785,6.87534995,-4207.655704,-4201.434311
811,power2,STROKE,AllAge,1.105978935,0.003747884,1.530241533,6.766401549,-4176.691934,-4170.470542
812,power2,STROKE,AllAge,1.260978646,0.013359417,1.150620198,7.462974434,-4272.17166,-4265.950268
813,power2,STROKE,AllAge,1.211823823,0.0152106,0.903993206,6.782201228,-4210.194414,-4203.973021
814,power2,STROKE,AllAge,1.222417269,0.007633451,1.293759596,6.703130833,-4232.023364,-4225.801971
815,power2,STROKE,AllAge,1.555365547,0.016571765,0.560702276,7.84471076,-4218.628403,-4212.407011
816,power2,STROKE,AllAge,1.106870302,0.013530744,0.608149144,8.364452354,-4229.082681,-4222.861289
817,power2,STROKE,AllAge,1.382664834,0.002225345,1.771170519,6.338931209,-4175.454372,-4169.23298
818,power2,STROKE,AllAge,1.132690722,0.006923154,1.388246043,6.03802822,-4223.165968,-4216.944576
819,power2,STROKE,AllAge,0.947220952,0.008234792,1.473794491,8.480771898,-4159.098339,-4152.876947
820,power2,STROKE,AllAge,1.225290436,0.004604822,1.55689686,7.893771874,-4230.314654,-4224.093262
821,power2,STROKE,AllAge,1.505579122,0.028683596,0.462573655,6.064416271,-4211.786498,-4205.565106
822,power2,STROKE,AllAge,1.323965999,0.050403603,0.395706013,8.765312335,-4217.593997,-4211.372605
823,power2,STROKE,AllAge,1.283099331,0.004920229,1.554155533,8.232060116,-4223.264125,-4217.042733
824,power2,STROKE,AllAge,1.30918274,0.002340349,1.848936439,8.569705467,-4208.519918,-4202.298526
825,power2,STROKE,AllAge,1.338823851,0.001219302,2.070174005,7.482974703,-4181.333246,-4175.111854
826,power2,STROKE,AllAge,1.515566045,0.028380967,0.42441285,6.113228889,-4182.970354,-4176.748962
827,power2,STROKE,AllAge,1.214518548,0.018331085,0.95086913,7.435527506,-4172.620301,-4166.398909
828,power2,STROKE,AllAge,0.840380482,0.000277489,3.125813625,8.115264184,-4208.494308,-4202.272916
829,power2,STROKE,AllAge,1.154971803,0.002542471,1.822733646,7.219896823,-4173.824761,-4167.603369
830,power2,STROKE,AllAge,1.151006769,0.000798969,2.22986519,7.545409335,-4185.160691,-4178.939299
831,power2,STROKE,AllAge,1.112471709,0.011998572,0.873317389,7.172166921,-4179.740974,-4173.519581
832,power2,STROKE,AllAge,1.087720971,0.003123765,1.716784104,7.15757335,-4159.230306,-4153.008914
833,power2,STROKE,AllAge,1.246024467,0.00964666,1.315449098,7.806265044,-4248.165912,-4241.94452
834,power2,STROKE,AllAge,1.320989946,0.007825042,1.25127492,7.627916913,-4204.413806,-4198.192414
835,power2,STROKE,AllAge,1.240979578,0.002301116,1.719280253,8.168766885,-4210.259413,-4204.038021
836,power2,STROKE,AllAge,1.419267662,0.00803653,1.313071437,7.500677394,-4215.157957,-4208.936565
837,power2,STROKE,AllAge,1.343774215,0.00542966,1.274177724,8.616705979,-4213.159776,-4206.938384
838,power2,STROKE,AllAge,1.314231809,0.002623557,1.560524144,6.249616899,-4206.471552,-4200.25016
839,power2,STROKE,AllAge,1.713596634,0.027367755,0.438512518,5.974522691,-4205.181861,-4198.960469
840,power2,STROKE,AllAge,1.190392445,0.009078832,1.356208762,6.835648173,-4159.845124,-4153.623732
841,power2,STROKE,AllAge,1.173600367,0.006300766,1.585194682,8.130872938,-4191.111547,-4184.890155
842,power2,STROKE,AllAge,1.287824157,0.00338389,1.781391995,8.625558123,-4220.97864,-4214.757248
843,power2,STROKE,AllAge,1.224474001,0.00767413,1.225487015,7.303322174,-4175.643907,-4169.422515
844,power2,STROKE,AllAge,1.794657258,0.013264516,0.47878772,8.334474693,-4257.487312,-4251.26592
845,power2,STROKE,AllAge,1.644344819,0.021634405,0.493833797,6.828476649,-4243.911355,-4237.689963
846,power2,STROKE,AllAge,1.227015773,0.016891516,0.844334398,7.499812623,-4204.046593,-4197.825201
847,power2,STROKE,AllAge,1.728663558,0.026214983,0.401449005,8.76438486,-4218.471647,-4212.250255
848,power2,STROKE,AllAge,1.121377161,0.002162936,1.878428878,5.889102749,-4220.096971,-4213.875579
849,power2,STROKE,AllAge,1.134928667,0.029763399,0.494720027,7.860383615,-4191.540024,-4185.318631
850,power2,STROKE,AllAge,1.276217582,0.000832609,2.138726447,6.465266264,-4228.027553,-4221.80616
851,power2,STROKE,AllAge,1.309096115,0.008846353,1.229889668,8.712531465,-4234.416001,-4228.194609
852,power2,STROKE,AllAge,1.29358846,0.00570575,1.413111205,8.058173079,-4219.457202,-4213.23581
853,power2,STROKE,AllAge,1.251370168,0.001554904,1.907249375,8.412794507,-4178.74825,-4172.526857
854,power2,STROKE,AllAge,1.251505626,0.002311774,1.864009442,8.622396836,-4215.467592,-4209.246199
855,power2,STROKE,AllAge,2.050794322,0.020742286,0.426961548,7.387123919,-4172.725779,-4166.504387
856,power2,STROKE,AllAge,1.140006443,0.003782964,1.586287574,6.954107903,-4201.938924,-4195.717532
857,power2,STROKE,AllAge,1.154661569,0.004881196,1.727447363,8.758812651,-4198.407661,-4192.186269
858,power2,STROKE,AllAge,1.133301746,0.010266661,1.314504369,8.220890567,-4252.199702,-4245.978309
859,power2,STROKE,AllAge,1.146312075,0.008789774,1.494851442,6.861134414,-4182.780785,-4176.559393
860,power2,STROKE,AllAge,1.16785193,0.009946088,1.166461914,6.992053675,-4186.718243,-4180.496851
861,power2,STROKE,AllAge,1.32559626,0.013028459,0.968661064,8.526801642,-4205.428771,-4199.207379
862,power2,STROKE,AllAge,1.240507698,0.014604274,1.060866998,7.11536104,-4182.762198,-4176.540806
863,power2,STROKE,AllAge,1.421832939,0.027222022,0.44307612,6.882302425,-4201.586995,-4195.365603
864,power2,STROKE,AllAge,1.24113907,0.034122781,0.761177644,5.953251722,-4154.037223,-4147.815831
865,power2,STROKE,AllAge,1.164003674,0.002963115,1.637347904,6.745508262,-4210.471932,-4204.25054
866,power2,STROKE,AllAge,1.330107753,0.003493495,1.640464536,6.694243615,-4185.955439,-4179.734047
867,power2,STROKE,AllAge,1.419902576,0.004333612,1.454417815,8.657796649,-4234.250318,-4228.028925
868,power2,STROKE,AllAge,1.100185227,0.00587058,1.623339418,8.188641723,-4198.833726,-4192.612333
869,power2,STROKE,AllAge,1.994126541,0.045870108,0.309404376,6.919649214,-4252.827424,-4246.606031
870,power2,STROKE,AllAge,1.37411234,0.00232117,1.670086931,6.975665214,-4215.882648,-4209.661256
871,power2,STROKE,AllAge,1.513873309,0.006445123,1.238974919,6.354327521,-4173.173296,-4166.951904
872,power2,STROKE,AllAge,1.332816052,0.046158013,0.449033253,6.698858374,-4180.624105,-4174.402713
873,power2,STROKE,AllAge,1.290920432,0.015385063,0.928366468,8.578647291,-4217.842263,-4211.620871
874,power2,STROKE,AllAge,1.453743012,0.037516594,0.461945719,7.969813626,-4243.683475,-4237.462082
875,power2,STROKE,AllAge,1.335942871,0.01616231,0.615526623,7.00553878,-4207.667304,-4201.445911
876,power2,STROKE,AllAge,1.271758406,0.003213995,1.699007892,8.210396883,-4203.361274,-4197.139882
877,power2,STROKE,AllAge,1.323385697,0.010474284,0.624753387,7.271468794,-4228.484122,-4222.26273
878,power2,STROKE,AllAge,1.280133486,0.001792218,1.831798783,6.202329528,-4163.171625,-4156.950233
879,power2,STROKE,AllAge,1.642252877,0.018666769,0.486621718,8.297214388,-4236.156901,-4229.935509
880,power2,STROKE,AllAge,1.698628906,0.050473855,0.368825129,6.681040149,-4225.804766,-4219.583374
881,power2,STROKE,AllAge,1.295170068,0.003397321,1.576462687,8.55111182,-4211.026457,-4204.805065
882,power2,STROKE,AllAge,1.140549865,0.002768762,1.842634421,7.27669101,-4223.655483,-4217.434091
883,power2,STROKE,AllAge,1.371095311,0.004220399,1.497259253,6.583314892,-4193.074696,-4186.853304
884,power2,STROKE,AllAge,1.467995833,0.031932098,0.529636498,7.73871412,-4171.614099,-4165.392707
885,power2,STROKE,AllAge,1.260242878,0.003659516,1.399744837,6.747840409,-4279.034496,-4272.813104
886,power2,STROKE,AllAge,1.919739266,0.024936761,0.432239962,7.053597038,-4214.548261,-4208.326869
887,power2,STROKE,AllAge,1.366207106,0.001258828,1.979742255,8.468775413,-4206.031928,-4199.810536
888,power2,STROKE,AllAge,1.198509389,0.001736541,1.918890465,6.771576233,-4229.732897,-4223.511504
889,power2,STROKE,AllAge,1.266713825,0.016626811,0.977365215,7.232927488,-4246.702772,-4240.481379
890,power2,STROKE,AllAge,1.163219989,0.020166619,0.948481771,7.652994494,-4248.594481,-4242.373088
891,power2,STROKE,AllAge,1.488846365,0.040582777,0.388571203,7.68371119,-4252.964979,-4246.743587
892,power2,STROKE,AllAge,1.191550585,0.009074087,1.176517679,5.822799777,-4256.764634,-4250.543242
893,power2,STROKE,AllAge,1.475668318,0.031944939,0.439935591,8.624881169,-4217.490676,-4211.269284
894,power2,STROKE,AllAge,1.216045977,0.005583327,1.345834847,8.267149888,-4259.353692,-4253.1323
895,power2,STROKE,AllAge,1.713101565,0.033394936,0.38909016,8.668816446,-4206.558968,-4200.337576
896,power2,STROKE,AllAge,1.33102162,0.016334824,0.652704423,8.169091588,-4215.598799,-4209.377407
897,power2,STROKE,AllAge,1.112988068,0.002040459,1.849003244,7.729251259,-4211.542532,-4205.32114
898,power2,STROKE,AllAge,1.315352093,0.003675046,1.595689585,7.088549748,-4213.473522,-4207.252129
899,power2,STROKE,AllAge,1.355279653,0.003241138,1.357178015,7.768851852,-4181.734985,-4175.513593
900,power2,STROKE,AllAge,1.277273317,0.003912565,1.603755132,7.235684618,-4192.576046,-4186.354654
901,power2,STROKE,AllAge,1.227092143,0.005869335,1.574244641,8.609354914,-4220.067483,-4213.84609
902,power2,STROKE,AllAge,0.853766168,0.004282178,2.083419641,7.546114372,-4229.258377,-4223.036984
903,power2,STROKE,AllAge,0.837984259,0.001420128,2.630157288,8.776350525,-4248.085874,-4241.864482
904,power2,STROKE,AllAge,1.26361084,0.003240152,1.475440065,8.55939092,-4219.765198,-4213.543805
905,power2,STROKE,AllAge,1.131880837,0.008459441,1.352172204,6.026040623,-4207.600021,-4201.378628
906,power2,STROKE,AllAge,3.368892505,0.027244609,0.318348818,6.819285546,-4217.316267,-4211.094874
907,power2,STROKE,AllAge,1.360450573,0.006806567,1.353713053,5.899622858,-4207.604487,-4201.383095
908,power2,STROKE,AllAge,0.969502073,0.005578535,1.650987972,7.981214878,-4195.5795,-4189.358108
909,power2,STROKE,AllAge,1.244366442,0.034316946,0.516609483,8.324296671,-4209.696152,-4203.47476
910,power2,STROKE,AllAge,1.345756115,0.002159423,1.889635594,8.159703804,-4216.569042,-4210.34765
911,power2,STROKE,AllAge,1.266690948,0.001211065,2.03877441,8.393811867,-4243.416908,-4237.195516
912,power2,STROKE,AllAge,1.309522965,0.040128759,0.461052264,7.491343031,-4224.403052,-4218.18166
913,power2,STROKE,AllAge,1.267321115,0.015041965,0.97854673,8.074060973,-4213.3886,-4207.167208
914,power2,STROKE,AllAge,1.421353131,0.013387313,0.947721242,7.450151416,-4186.118545,-4179.897153
915,power2,STROKE,AllAge,1.349598027,0.005798224,1.380042192,6.634390321,-4181.226844,-4175.005452
916,power2,STROKE,AllAge,1.571832475,0.019256883,0.520195513,6.723134932,-4213.785095,-4207.563703
917,power2,STROKE,AllAge,1.384499421,0.025825665,0.525061463,7.519878649,-4197.674298,-4191.452905
918,power2,STROKE,AllAge,1.244300667,0.007954321,1.269321786,8.622907126,-4255.681218,-4249.459826
919,power2,STROKE,AllAge,1.076783452,0.002236461,1.935811847,7.391960337,-4219.341331,-4213.119939
920,power2,STROKE,AllAge,1.218618162,0.015671293,0.872411389,7.210456045,-4220.522643,-4214.301251
921,power2,STROKE,AllAge,1.464374389,0.011091147,0.60382902,7.893595628,-4246.630441,-4240.409049
922,power2,STROKE,AllAge,1.698583471,0.025801925,0.444223247,6.650146566,-4193.699622,-4187.478229
923,power2,STROKE,AllAge,1.686227169,0.043419196,0.361653569,8.36471347,-4229.120472,-4222.89908
924,power2,STROKE,AllAge,1.322981278,0.004980663,1.380294985,8.237376199,-4209.025682,-4202.80429
925,power2,STROKE,AllAge,1.033698346,0.006979566,1.496372546,8.512036145,-4223.958826,-4217.737433
926,power2,STROKE,AllAge,1.608185316,0.019844323,0.487322784,7.452506081,-4229.662277,-4223.440885
927,power2,STROKE,AllAge,1.277461588,0.008899269,1.116068935,6.551621899,-4230.313448,-4224.092055
928,power2,STROKE,AllAge,1.235371112,0.014343091,0.594896124,7.705803643,-4236.053006,-4229.831613
929,power2,STROKE,AllAge,1.02758809,0.006521729,1.519249557,8.668414458,-4229.558507,-4223.337115
930,power2,STROKE,AllAge,1.145751809,0.003225161,1.774474591,7.416249055,-4251.50613,-4245.284737
931,power2,STROKE,AllAge,1.366455866,0.003181037,1.492429264,6.589707104,-4162.442352,-4156.22096
932,power2,STROKE,AllAge,1.423244589,0.016315926,1.106749615,8.460160124,-4177.50359,-4171.282198
933,power2,STROKE,AllAge,1.216978974,0.017643934,0.995209674,6.943230175,-4265.058537,-4258.837145
934,power2,STROKE,AllAge,1.346016838,0.048791822,0.43503314,6.818785836,-4213.434774,-4207.213381
935,power2,STROKE,AllAge,1.131132597,0.008264551,1.500317538,8.528389154,-4219.618801,-4213.397409
936,power2,STROKE,AllAge,1.386533524,0.003560062,1.520377694,6.911012541,-4216.764577,-4210.543185
937,power2,STROKE,AllAge,1.298324225,0.016558083,0.89250054,7.034825338,-4212.892203,-4206.670811
938,power2,STROKE,AllAge,1.195801298,0.005015457,1.373950618,8.41648653,-4250.079431,-4243.858039
939,power2,STROKE,AllAge,1.901522134,0.043308224,0.348465085,8.331216713,-4191.596733,-4185.375341
940,power2,STROKE,AllAge,1.123859471,0.002162667,1.851998055,5.916915861,-4258.412145,-4252.190753
941,power2,STROKE,AllAge,0.796364874,0.000288985,3.145988572,8.274317719,-4218.990071,-4212.768678
942,power2,STROKE,AllAge,1.105747118,0.011937013,1.249097573,8.421476732,-4210.255502,-4204.03411
943,power2,STROKE,AllAge,1.296779492,0.002625281,1.69093918,6.926969121,-4210.277412,-4204.05602
944,power2,STROKE,AllAge,1.35771034,0.020262546,0.544994198,8.68969445,-4173.800464,-4167.579072
945,power2,STROKE,AllAge,1.199368202,0.006832836,1.202070003,6.464456043,-4275.985665,-4269.764273
946,power2,STROKE,AllAge,1.155347649,0.008548169,1.092903208,8.49453955,-4233.296126,-4227.074734
947,power2,STROKE,AllAge,0.855850424,0.000460337,2.804703879,6.137288399,-4208.672724,-4202.451332
948,power2,STROKE,AllAge,1.320748178,0.002294957,1.686906932,8.230358934,-4250.611489,-4244.390097
949,power2,STROKE,AllAge,2.701808604,0.029999514,0.333516015,7.58912985,-4198.264568,-4192.043176
950,power2,STROKE,AllAge,1.033274899,0.00227505,1.942954243,7.482312479,-4240.035491,-4233.814099
951,power2,STROKE,AllAge,1.234368055,0.010237274,1.131130767,7.738080359,-4204.843874,-4198.622482
952,power2,STROKE,AllAge,1.242958451,0.008854414,1.1649806,6.567505238,-4207.118529,-4200.897137
953,power2,STROKE,AllAge,1.607607434,0.020296862,0.519350381,6.93487793,-4182.020621,-4175.799229
954,power2,STROKE,AllAge,1.171612132,0.052542229,0.487150058,8.011803884,-4248.3192,-4242.097807
955,power2,STROKE,AllAge,1.154762099,0.003392759,1.313334938,6.987135059,-4242.57058,-4236.349188
956,power2,STROKE,AllAge,1.309458064,0.011069861,1.155505836,6.003054481,-4231.166088,-4224.944696
957,power2,STROKE,AllAge,1.451493894,0.030649668,0.491190412,6.379702123,-4178.103233,-4171.88184
958,power2,STROKE,AllAge,1.35744377,0.025892646,0.466524202,8.480958083,-4227.762398,-4221.541006
959,power2,STROKE,AllAge,1.302449628,0.01155875,1.094783569,6.567914632,-4188.717312,-4182.49592
960,power2,STROKE,AllAge,1.105582772,0.006181513,1.512028901,7.892218433,-4220.166929,-4213.945537
961,power2,STROKE,AllAge,1.261363621,0.005885904,1.399605195,6.497558928,-4248.748105,-4242.526713
962,power2,STROKE,AllAge,1.265935753,0.00473167,1.532651577,6.929311387,-4197.948073,-4191.72668
963,power2,STROKE,AllAge,1.24678808,0.008926907,1.187969969,5.897005134,-4307.174007,-4300.952615
964,power2,STROKE,AllAge,1.413769298,0.015554374,0.532732123,7.082713134,-4212.985181,-4206.763789
965,power2,STROKE,AllAge,1.298101189,0.036901893,0.451740146,7.968863354,-4225.44126,-4219.219868
966,power2,STROKE,AllAge,1.321786741,0.015953705,0.623645412,5.951095681,-4206.888537,-4200.667145
967,power2,STROKE,AllAge,1.537464413,0.022449515,0.51009168,6.973129894,-4239.357348,-4233.135956
968,power2,STROKE,AllAge,1.30128916,0.001771907,1.857653399,5.908948262,-4220.009748,-4213.788356
969,power2,STROKE,AllAge,1.232327095,0.0109908,1.156305531,6.924983432,-4160.0632,-4153.841808
970,power2,STROKE,AllAge,1.131181242,0.019003677,0.926210165,6.212994473,-4175.072388,-4168.850996
971,power2,STROKE,AllAge,1.086351623,0.007293754,1.444353976,7.412483161,-4191.539764,-4185.318372
972,power2,STROKE,AllAge,1.311967749,0.034837119,0.661632696,6.49884124,-4204.892007,-4198.670615
973,power2,STROKE,AllAge,1.299291777,0.002678031,1.55082139,7.879065273,-4212.688867,-4206.467474
